Year,Value,UNIT_MEASURE,SERIES
2011,98.8,Проценат,SH_SAN_BATH
2015,98.5,Проценат,SH_SAN_BATH
2021/22,99.1,Проценат,SH_SAN_BATH
2011,23.7,Проценат,SH_TOIL
2015,94.6,Проценат,SH_TOIL
2021/22,96.8,Проценат,SH_TOIL
,,,
