Year,SERIES,UNIT_MEASURE,Value
2013,GF_FRN_FDI,BAM_M,236.3
2014,GF_FRN_FDI,BAM_M,405.3
2015,GF_FRN_FDI,BAM_M,484.9
2016,GF_FRN_FDI,BAM_M,520.2
2017,GF_FRN_FDI,BAM_M,581.3
2018,GF_FRN_FDI,BAM_M,574.6
2019,GF_FRN_FDI,BAM_M,397.7
2020,GF_FRN_FDI,BAM_M,514.4
2021,GF_FRN_FDI,BAM_M,930.1
2022,GF_FRN_FDI,BAM_M,1001.2
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
