Year,SERIES,UNIT_MEASURE,Value
2011,SH_SAN_BATH,Проценат,98.8
2015,SH_SAN_BATH,Проценат,98.5
2011,SH_TOIL,Проценат,23.7
2015,SH_TOIL,Проценат,94.6
