Year,SERIES,UNIT_MEASURE,Value
2010.0,SH_ACS_HCCOV,PT,84.55
2011.0,SH_ACS_HCCOV,PT,85.55
2012.0,SH_ACS_HCCOV,PT,86.52
2018.0,SH_ACS_HCCOV,PT,89.9
2010.0,SH_ACD_NOHC,PT,15.45
2011.0,SH_ACD_NOHC,PT,14.45
2012.0,SH_ACD_NOHC,PT,13.48
2018.0,SH_ACD_NOHC,PT,10.1
,,,
