Year,Value,UNIT_MEASURE,SERIES
2011,98.8,PT,SH_SAN_BATH
2015,98.5,PT,SH_SAN_BATH
2021/22,99.1,PT,SH_SAN_BATH
2011,23.7,PT,SH_TOIL
2015,94.6,PT,SH_TOIL
2021/22,96.8,PT,SH_TOIL
,,,
