Year,Value,UNIT_MEASURE,SERIES
2013,99.99,PT,SH_STA_BRTC
2014,99.99,PT,SH_STA_BRTC
2015,99.97,PT,SH_STA_BRTC
2016,99.97,PT,SH_STA_BRTC
2017,99.96,PT,SH_STA_BRTC
2018,99.94,PT,SH_STA_BRTC
2019,99.95,PT,SH_STA_BRTC
2020,99.95,PT,SH_STA_BRTC
2021,99.95,PT,SH_STA_BRTC
2022,99.95,PT,SH_STA_BRTC
