Year,Value,UNIT_MEASURE,SERIES
2010.0,17.3,Postotak,EMPLOY_F_PARL
2014.0,23.5,Postotak,EMPLOY_F_PARL
2018.0,26.5,Postotak,EMPLOY_F_PARL
2022.0,27.6,Postotak,EMPLOY_F_PARL
2010.0,22.3,Postotak,EMPLOY_F_CANT
2014.0,19.0,Postotak,EMPLOY_F_CANT
2018.0,33.7,Postotak,EMPLOY_F_CANT
2022.0,31.5,Postotak,EMPLOY_F_CANT
2012.0,17.6,Postotak,EMPLOY_F_OPC
2016.0,20.2,Postotak,EMPLOY_F_OPC
2020.0,21.5,Postotak,EMPLOY_F_OPC
,,,
