Year,Value,UNIT_MEASURE,SERIES
2011,98.8,Postotak,SH_SAN_BATH
2015,98.5,Postotak,SH_SAN_BATH
2011,23.7,Postotak,SH_TOIL
2015,94.6,Postotak,SH_TOIL
